Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price,journey_day,journey_month,journey_weekday,is_weekend,quarter,dep_hour,dep_time_bin,Price_capped,Price_log
jet airways,2019-06-03,delhi,cochin,DEL → BHO → BOM → COK,05:30:00,12:35,7h 5m,2 stops,In-flight meal not included,13344,3,6,0,0,2,5,Morning,13344,9.498897061838624
air india,2019-03-15,banglore,new delhi,BLR → HYD → DEL,08:15:00,08:50 16 Mar,24h 35m,1 stop,No info,5521,15,3,4,0,1,8,Morning,5521,8.6164953924901
indigo,2019-05-27,chennai,kolkata,MAA → CCU,13:15:00,15:35,2h 20m,non-stop,No info,3597,27,5,0,0,2,13,Afternoon,3597,8.188133414510478
air india,2019-03-09,banglore,new delhi,BLR → CCU → DEL,11:05:00,09:15 13 Mar,22h 10m,1 stop,No info,11077,9,3,5,1,1,11,Morning,11077,9.31271643859305
multiple carriers,2019-03-27,delhi,cochin,DEL → BOM → COK,18:00:00,01:35 28 Mar,7h 35m,1 stop,No info,6673,27,3,2,0,1,18,Evening,6673,8.80597465931132
air india,2019-06-09,delhi,cochin,DEL → HYD → BOM → COK,17:15:00,19:15 10 Jun,26h,2 stops,No info,12392,9,6,6,1,2,17,Evening,12392,9.424887076064874
air india,2019-03-06,mumbai,hyderabad,BOM → MAA → HYD,05:55:00,22:00,16h 5m,1 stop,No info,10366,6,3,2,0,1,5,Morning,10366,9.246382963323112
air india,2019-06-15,delhi,cochin,DEL → RPR → NAG → BOM → COK,05:15:00,19:15 16 Jun,38h,3 stops,No info,10703,15,6,5,1,2,5,Morning,10703,9.27837278236801
air india,2019-05-09,delhi,cochin,DEL → BLR → COK,09:45:00,23:00,13h 15m,1 stop,No info,7174,9,5,3,0,2,9,Morning,7174,8.878358040627822
jet airways,2019-03-18,banglore,new delhi,BLR → BOM → DEL,22:50:00,09:30 16 Mar,10h 40m,1 stop,In-flight meal not included,11087,18,3,0,0,1,22,Night,11087,9.313618721429684
air asia,2019-04-27,banglore,delhi,BLR → DEL,23:55:00,02:45 28 Apr,2h 50m,non-stop,No info,3383,27,4,5,1,2,23,Night,3383,8.126813720726114
air india,2019-06-06,kolkata,banglore,CCU → GAU → DEL → BLR,16:45:00,08:55 07 Jun,16h 10m,2 stops,No info,14960,6,6,3,0,2,16,Afternoon,14960,9.613202094214232
jet airways,2019-05-01,kolkata,banglore,CCU → DEL → BLR,20:25:00,09:45 02 May,13h 20m,1 stop,No info,11467,1,5,2,0,2,20,Evening,11467,9.34731582700326
multiple carriers,2019-03-27,delhi,cochin,DEL → BOM → COK,09:00:00,15:30,6h 30m,1 stop,No info,6673,27,3,2,0,1,9,Morning,6673,8.80597465931132
air india,2019-06-27,mumbai,hyderabad,BOM → HYD,13:55:00,15:25,1h 30m,non-stop,No info,3100,27,6,3,0,2,13,Afternoon,3100,8.03947991910045
jet airways,2019-03-06,banglore,new delhi,BLR → BOM → DEL,05:45:00,16:10,10h 25m,1 stop,No info,16736,6,3,2,0,1,5,Morning,16736,9.725377116513638
air india,2019-04-01,delhi,cochin,DEL → MAA → COK,20:40:00,09:25 02 Apr,12h 45m,1 stop,No info,5117,1,4,0,0,2,20,Evening,5117,8.540519016719735
jet airways,2019-03-21,delhi,cochin,DEL → BDQ → BOM → COK,10:45:00,18:50 22 Mar,32h 5m,2 stops,No info,11093,21,3,3,0,1,10,Morning,11093,9.31415970061518
goair,2019-06-09,kolkata,banglore,CCU → BOM → BLR,23:30:00,07:45 10 Jun,8h 15m,1 stop,No info,6354,9,6,6,1,2,23,Night,6354,8.756997183623554
air india,2019-03-18,delhi,cochin,DEL → COK,14:10:00,17:10,3h,non-stop,No info,5674,18,3,0,0,1,14,Afternoon,5674,8.643825842349603
jet airways,2019-05-27,delhi,cochin,DEL → JAI → BOM → COK,09:40:00,04:25 28 May,18h 45m,2 stops,In-flight meal not included,13029,27,5,0,0,2,9,Morning,13029,9.47500967011889
jet airways,2019-06-24,delhi,cochin,DEL → AMD → BOM → COK,23:05:00,04:25 26 Jun,29h 20m,2 stops,No info,12819,24,6,0,0,2,23,Night,12819,9.458761730474661
air india,2019-03-06,banglore,new delhi,BLR → BOM → UDR → DEL,08:50:00,16:30 07 Mar,31h 40m,2 stops,No info,14143,6,3,2,0,1,8,Morning,14143,9.557045784877424
indigo,2019-04-18,banglore,delhi,BLR → DEL,08:30:00,11:20,2h 50m,non-stop,No info,5740,18,4,3,0,2,8,Morning,5740,8.655388690167637
goair,2019-03-03,banglore,new delhi,BLR → DEL,11:40:00,14:35,2h 55m,non-stop,No info,7646,3,3,6,1,1,11,Morning,7646,8.942068693044225
air india,2019-05-09,delhi,cochin,DEL → CCU → BOM → COK,14:25:00,19:15 10 May,28h 50m,2 stops,No info,13591,9,5,3,0,2,14,Afternoon,13591,9.517236663351769
air india,2019-06-01,mumbai,hyderabad,BOM → HYD,19:30:00,20:45,1h 15m,non-stop,No info,3100,1,6,5,1,2,19,Evening,3100,8.03947991910045
jet airways,2019-04-01,delhi,cochin,DEL → BOM → COK,18:15:00,12:35 02 Apr,18h 20m,1 stop,In-flight meal not included,5406,1,4,0,0,2,18,Evening,5406,8.595449689382004
jet airways,2019-05-06,kolkata,banglore,CCU → BOM → BLR,20:00:00,08:15 07 May,12h 15m,1 stop,No info,14388,6,5,0,0,2,20,Evening,14388,9.574219304763417
indigo,2019-03-09,chennai,kolkata,MAA → CCU,11:35:00,14:00,2h 25m,non-stop,No info,6297,9,3,5,1,1,11,Morning,6297,8.74798740166097
jet airways,2019-05-12,banglore,delhi,BLR → DEL,19:50:00,22:50,3h,non-stop,No info,7229,12,5,6,1,2,19,Evening,7229,8.88599431515281
jet airways,2019-03-06,delhi,cochin,DEL → AMD → BOM → COK,19:10:00,04:25 08 Mar,33h 15m,2 stops,No info,20694,6,3,2,0,1,19,Evening,20694,9.937647404182833
air asia,2019-06-21,banglore,delhi,BLR → DEL,04:55:00,07:45,2h 50m,non-stop,No info,4282,21,6,4,0,2,4,Late Night,4282,8.36240897761537
multiple carriers,2019-05-18,delhi,cochin,DEL → BOM → COK,11:30:00,01:30 19 May,14h,1 stop,No info,13727,18,5,5,1,2,11,Morning,13727,9.527192821727743
multiple carriers,2019-06-15,delhi,cochin,DEL → BOM → COK,11:25:00,19:15,7h 50m,1 stop,No info,8614,15,6,5,1,2,11,Morning,8614,9.06126014896203
multiple carriers,2019-03-21,delhi,cochin,DEL → BOM → COK,18:00:00,01:35 22 Mar,7h 35m,1 stop,No info,7363,21,3,3,0,1,18,Evening,7363,8.904358542352968
air india,2019-05-15,delhi,cochin,DEL → GOI → BOM → COK,22:00:00,19:15 16 May,21h 15m,2 stops,No info,11281,15,5,2,0,2,22,Night,11281,9.330963814299922
goair,2019-05-18,banglore,delhi,BLR → DEL,11:40:00,14:30,2h 50m,non-stop,No info,4340,18,5,5,1,2,11,Morning,4340,8.375860015299594
indigo,2019-03-09,kolkata,banglore,CCU → BLR,17:15:00,19:55,2h 40m,non-stop,No info,4778,9,3,5,1,1,17,Evening,4778,8.471986598578159
jet airways,2019-05-27,delhi,cochin,DEL → BOM → COK,11:30:00,12:35 28 May,25h 5m,1 stop,In-flight meal not included,12898,27,5,0,0,2,11,Morning,12898,9.464905067965136
indigo,2019-04-15,delhi,cochin,DEL → HYD → COK,08:35:00,16:10,7h 35m,1 stop,No info,6442,15,4,0,0,2,8,Morning,6442,8.770749549138642
jet airways,2019-06-24,delhi,cochin,DEL → BOM → COK,11:30:00,19:00,7h 30m,1 stop,No info,14714,24,6,0,0,2,11,Morning,14714,9.596622660667574
multiple carriers,2019-06-27,delhi,cochin,DEL → HYD → COK,13:15:00,22:30,9h 15m,1 stop,No info,8018,27,6,3,0,2,13,Afternoon,8018,8.989569004807029
air india,2019-05-06,kolkata,banglore,CCU → BLR,20:45:00,23:20,2h 35m,non-stop,No info,4145,6,5,0,0,2,20,Evening,4145,8.329899292995725
indigo,2019-05-09,mumbai,hyderabad,BOM → HYD,16:55:00,18:25,1h 30m,non-stop,No info,4784,9,5,3,0,2,16,Afternoon,4784,8.473241303887054
air india,2019-03-12,banglore,new delhi,BLR → MAA → DEL,11:50:00,19:50,8h,1 stop,No info,11707,12,3,1,0,1,11,Morning,11707,9.368027647811777
spicejet,2019-03-21,kolkata,banglore,CCU → BLR,17:15:00,19:45,2h 30m,non-stop,No check-in baggage included,3815,21,3,3,0,1,17,Evening,3815,8.246958032568177
air india,2019-03-01,banglore,new delhi,BLR → COK → DEL,22:00:00,13:20 02 Mar,15h 20m,1 stop,No info,21130,1,3,4,0,1,22,Night,21130,9.958496435566927
jet airways,2019-03-06,delhi,cochin,DEL → BOM → COK,13:00:00,18:50,5h 50m,1 stop,No info,17024,6,3,2,0,1,13,Afternoon,17024,9.742438131017714
spicejet,2019-06-21,kolkata,banglore,CCU → BLR,09:00:00,11:25,2h 25m,non-stop,No info,3873,21,6,4,0,2,9,Morning,3873,8.262042843966942
jet airways,2019-06-06,kolkata,banglore,CCU → DEL → BLR,17:00:00,19:10 07 Jun,26h 10m,1 stop,No info,14151,6,6,3,0,2,17,Evening,14151,9.557611235839621
indigo,2019-06-18,kolkata,banglore,CCU → BLR,21:25:00,00:05 19 Jun,2h 40m,non-stop,No info,4804,18,6,1,0,2,21,Night,4804,8.477412321404392
jet airways,2019-05-27,delhi,cochin,DEL → BOM → COK,07:05:00,04:25 28 May,21h 20m,1 stop,In-flight meal not included,12898,27,5,0,0,2,7,Morning,12898,9.464905067965136
indigo,2019-05-03,banglore,delhi,BLR → DEL,22:10:00,01:00 04 May,2h 50m,non-stop,No info,4284,3,5,4,0,2,22,Night,4284,8.36287583103188
jet airways,2019-04-21,banglore,delhi,BLR → DEL,08:20:00,11:20,3h,non-stop,No info,7229,21,4,6,1,2,8,Morning,7229,8.88599431515281
indigo,2019-03-15,banglore,new delhi,BLR → HYD → DEL,07:30:00,12:20,4h 50m,1 stop,No info,6114,15,3,4,0,1,7,Morning,6114,8.718500048121273
multiple carriers,2019-06-27,delhi,cochin,DEL → BOM → COK,11:30:00,19:15,7h 45m,1 stop,No info,14848,27,6,3,0,2,11,Morning,14848,9.605687801896062
indigo,2019-03-06,delhi,cochin,DEL → BOM → COK,04:45:00,15:30,10h 45m,1 stop,No info,13611,6,3,2,0,1,4,Late Night,13611,9.518707035620796
jet airways,2019-06-12,banglore,delhi,BLR → DEL,07:10:00,10:10,3h,non-stop,No info,8016,12,6,2,0,2,7,Morning,8016,8.989319566042951
jet airways,2019-06-09,kolkata,banglore,CCU → BOM → BLR,08:25:00,18:15,9h 50m,1 stop,No info,14571,9,6,6,1,2,8,Morning,14571,9.586857158128455
jet airways,2019-05-27,delhi,cochin,DEL → BOM → COK,09:00:00,19:00,10h,1 stop,In-flight meal not included,10675,27,5,0,0,2,9,Morning,10675,9.275753510524416
indigo,2019-05-21,delhi,cochin,DEL → BOM → COK,04:55:00,11:50,6h 55m,1 stop,No info,6794,21,5,1,0,2,4,Late Night,6794,8.823942326585245
jet airways,2019-03-27,delhi,cochin,DEL → BOM → COK,09:55:00,04:25 28 Mar,18h 30m,1 stop,In-flight meal not included,6540,27,3,2,0,1,9,Morning,6540,8.785845337961213
vistara,2019-03-09,banglore,new delhi,BLR → DEL,11:30:00,14:10,2h 40m,non-stop,No info,7240,9,3,5,1,1,11,Morning,7240,8.88751459738882
air india,2019-06-15,delhi,cochin,DEL → HYD → MAA → COK,13:15:00,09:25 16 Jun,20h 10m,2 stops,No info,8839,15,6,5,1,2,13,Afternoon,8839,9.08704215563169
spicejet,2019-06-06,kolkata,banglore,CCU → BLR,09:00:00,11:25,2h 25m,non-stop,No info,3873,6,6,3,0,2,9,Morning,3873,8.262042843966942
air india,2019-06-06,delhi,cochin,DEL → BHO → BOM → COK,20:00:00,19:15 07 Jun,23h 15m,2 stops,No info,11596,6,6,3,0,2,20,Evening,11596,9.358501722956703
air india,2019-03-21,delhi,cochin,DEL → BOM → COK,08:00:00,19:15,11h 15m,1 stop,No info,7199,21,3,3,0,1,8,Morning,7199,8.881836305004146
jet airways,2019-06-01,delhi,cochin,DEL → BOM → COK,07:05:00,12:35,5h 30m,1 stop,In-flight meal not included,12898,1,6,5,1,2,7,Morning,12898,9.464905067965136
multiple carriers,2019-06-01,delhi,cochin,DEL → BOM → COK,08:45:00,19:00,10h 15m,1 stop,No info,12524,1,6,5,1,2,8,Morning,12524,9.435481925953065
jet airways,2019-06-24,delhi,cochin,DEL → JAI → BOM → COK,05:30:00,04:25 25 Jun,22h 55m,2 stops,In-flight meal not included,10368,24,6,0,0,2,5,Morning,10368,9.246575864558277
jet airways,2019-03-15,mumbai,hyderabad,BOM → HYD,10:20:00,11:50,1h 30m,non-stop,No info,8040,15,3,4,0,1,10,Morning,8040,8.99230873254815
goair,2019-04-03,delhi,cochin,DEL → BOM → COK,10:35:00,19:35,9h,1 stop,No info,5135,3,4,2,0,2,10,Morning,5135,8.544029845369797
air india,2019-03-09,banglore,new delhi,BLR → HYD → DEL,06:50:00,23:10,16h 20m,1 stop,No info,5626,9,3,5,1,1,6,Morning,5626,8.635331719433278
air india,2019-03-06,delhi,cochin,DEL → BOM → COK,07:00:00,19:15,12h 15m,1 stop,No info,15809,6,3,2,0,1,7,Morning,15809,9.668397930203518
indigo,2019-06-27,delhi,cochin,DEL → HYD → COK,16:10:00,22:30,6h 20m,1 stop,No info,6412,27,6,3,0,2,16,Afternoon,6412,8.766082459148864
jet airways,2019-06-01,delhi,cochin,DEL → JDH → BOM → COK,11:40:00,19:00,7h 20m,2 stops,No info,18804,1,6,5,1,2,11,Morning,18804,9.841878070904437
indigo,2019-04-01,mumbai,hyderabad,BOM → HYD,21:20:00,22:50,1h 30m,non-stop,No info,2227,1,4,0,0,2,21,Night,2227,7.708859601047175
multiple carriers,2019-03-06,delhi,cochin,DEL → HYD → COK,07:05:00,22:20,15h 15m,1 stop,No info,6916,6,3,2,0,1,7,Morning,6916,8.841737428600585
air india,2019-06-27,mumbai,hyderabad,BOM → HYD,21:05:00,22:25,1h 20m,non-stop,No info,3100,27,6,3,0,2,21,Night,3100,8.03947991910045
jet airways,2019-05-06,kolkata,banglore,CCU → BOM → BLR,06:30:00,12:00,5h 30m,1 stop,No info,14388,6,5,0,0,2,6,Morning,14388,9.574219304763417
multiple carriers,2019-03-27,delhi,cochin,DEL → BOM → COK,16:00:00,01:35 28 Mar,9h 35m,1 stop,No info,12327,27,3,2,0,1,16,Afternoon,12327,9.419628376999952
jet airways,2019-06-03,delhi,cochin,DEL → JAI → BOM → COK,19:30:00,04:25 04 Jun,8h 55m,2 stops,No info,13014,3,6,0,0,2,19,Evening,13014,9.473857817428666
vistara,2019-04-15,banglore,delhi,BLR → DEL,09:45:00,12:35,2h 50m,non-stop,No info,5403,15,4,0,0,2,9,Morning,5403,8.59489469908009
multiple carriers,2019-03-09,delhi,cochin,DEL → BOM → COK,08:40:00,21:00,12h 20m,1 stop,No info,18228,9,3,5,1,1,8,Morning,18228,9.810769011532921
jet airways,2019-06-06,kolkata,banglore,CCU → BOM → BLR,20:00:00,19:50 07 Jun,23h 50m,1 stop,In-flight meal not included,10844,6,6,3,0,2,20,Evening,10844,9.291459423260974
jet airways,2019-03-06,delhi,cochin,DEL → BOM → COK,11:30:00,04:25 07 Mar,16h 55m,1 stop,In-flight meal not included,13843,6,3,2,0,1,11,Morning,13843,9.535607204755236
spicejet,2019-03-01,banglore,new delhi,BLR → DEL,09:35:00,12:30,2h 55m,non-stop,No info,11690,1,3,4,0,1,9,Morning,11690,9.366574594006819
vistara,2019-05-01,kolkata,banglore,CCU → DEL → BLR,17:00:00,09:05 02 May,16h 5m,1 stop,No info,8452,1,5,2,0,2,17,Evening,8452,9.042276686928927
air india,2019-05-27,delhi,cochin,DEL → BOM → COK,20:00:00,19:15 28 May,23h 15m,1 stop,No info,8372,27,5,0,0,2,20,Evening,8372,9.032767522204432
jet airways,2019-06-06,delhi,cochin,DEL → BOM → COK,14:00:00,04:25 07 Jun,14h 25m,1 stop,In-flight meal not included,10262,6,6,3,0,2,14,Afternoon,10262,9.236300473645715
jet airways,2019-06-15,mumbai,hyderabad,BOM → HYD,10:20:00,11:50,1h 30m,non-stop,No info,5678,15,6,5,1,2,10,Morning,5678,8.644530439877432
jet airways,2019-05-12,kolkata,banglore,CCU → DEL → BLR,20:25:00,09:45 13 May,13h 20m,1 stop,No info,14151,12,5,6,1,2,20,Evening,14151,9.557611235839621
jet airways,2019-04-21,banglore,delhi,BLR → DEL,18:55:00,22:00,3h 5m,non-stop,In-flight meal not included,4544,21,4,6,1,2,18,Evening,4544,8.421783006611578
jet airways,2019-06-12,kolkata,banglore,CCU → DEL → BLR,09:35:00,14:25 13 Jun,28h 50m,1 stop,No info,12692,12,6,2,0,2,9,Morning,12692,9.448805939388178
jet airways,2019-03-09,delhi,cochin,DEL → IXC → BOM → COK,13:45:00,04:25 10 Mar,14h 40m,2 stops,No info,17019,9,3,5,1,1,13,Afternoon,17019,9.742144402127366
indigo,2019-03-03,kolkata,banglore,CCU → BLR,09:35:00,12:20,2h 45m,non-stop,No info,6565,3,3,6,1,1,9,Morning,6565,8.789660098061537
goair,2019-03-27,delhi,cochin,DEL → BOM → COK,07:00:00,12:50,5h 50m,1 stop,No info,5281,27,3,2,0,1,7,Morning,5281,8.572060092857077
multiple carriers,2019-06-09,delhi,cochin,DEL → HYD → COK,07:05:00,16:10,9h 5m,1 stop,No info,9646,9,6,6,1,2,7,Morning,9646,9.174402265170553
indigo,2019-03-06,mumbai,hyderabad,BOM → HYD,02:30:00,04:00,1h 30m,non-stop,No info,3175,6,3,2,0,1,2,Late Night,3175,8.063377822367027
air india,2019-06-27,delhi,cochin,DEL → AMD → BOM → COK,19:45:00,19:15 28 Jun,23h 30m,2 stops,No info,9653,27,6,3,0,2,19,Evening,9653,9.175127616220438
air india,2019-03-06,delhi,cochin,DEL → BOM → COK,23:00:00,07:40 07 Mar,8h 40m,1 stop,No info,14777,6,3,2,0,1,23,Night,14777,9.600894867348593
multiple carriers,2019-06-12,delhi,cochin,DEL → BOM → COK,04:55:00,19:15,14h 20m,1 stop,No info,7155,12,6,2,0,2,4,Late Night,7155,8.87570644462861
spicejet,2019-06-06,chennai,kolkata,MAA → CCU,08:20:00,10:35,2h 15m,non-stop,No check-in baggage included,3543,6,6,3,0,2,8,Morning,3543,8.173011311724972
indigo,2019-05-09,kolkata,banglore,CCU → BLR,09:35:00,12:20,2h 45m,non-stop,No info,4804,9,5,3,0,2,9,Morning,4804,8.477412321404392
indigo,2019-03-03,delhi,cochin,DEL → HYD → COK,06:40:00,12:00,5h 20m,1 stop,No info,9304,3,3,6,1,1,6,Morning,9304,9.13830716907635
indigo,2019-04-15,banglore,delhi,BLR → DEL,21:15:00,00:15 16 Apr,3h,non-stop,No info,3943,15,4,0,0,2,21,Night,3943,8.279950715722526
indigo,2019-06-01,delhi,cochin,DEL → BLR → COK,17:05:00,22:25,5h 20m,1 stop,No info,7060,1,6,5,1,2,17,Evening,7060,8.862341963516347
air india,2019-06-15,banglore,delhi,BLR → DEL,21:05:00,23:55,2h 50m,non-stop,No info,5228,15,6,5,1,2,21,Night,5228,8.56197533418813
spicejet,2019-06-24,chennai,kolkata,MAA → CCU,08:20:00,10:35,2h 15m,non-stop,No info,3597,24,6,0,0,2,8,Morning,3597,8.188133414510478
spicejet,2019-04-03,banglore,delhi,BLR → DEL,21:10:00,00:05 04 Apr,2h 55m,non-stop,No info,3971,3,4,2,0,2,21,Night,3971,8.287025025165063
multiple carriers,2019-05-06,delhi,cochin,DEL → BOM → COK,13:00:00,21:00,8h,1 stop,No info,13727,6,5,0,0,2,13,Afternoon,13727,9.527192821727743
jet airways,2019-04-01,kolkata,banglore,CCU → DEL → BLR,20:25:00,22:05 02 Apr,25h 40m,1 stop,No info,12121,1,4,0,0,2,20,Evening,12121,9.402777262511231
jet airways,2019-06-03,delhi,cochin,DEL → BOM → COK,19:15:00,19:00 04 Jun,23h 45m,1 stop,In-flight meal not included,10262,3,6,0,0,2,19,Evening,10262,9.236300473645715
jet airways,2019-06-01,delhi,cochin,DEL → BOM → COK,14:00:00,12:35 02 Jun,22h 35m,1 stop,In-flight meal not included,10262,1,6,5,1,2,14,Afternoon,10262,9.236300473645715
jet airways,2019-06-01,delhi,cochin,DEL → BOM → COK,19:45:00,04:25 02 Jun,8h 40m,1 stop,No info,14714,1,6,5,1,2,19,Evening,14714,9.596622660667574
jet airways,2019-03-21,delhi,cochin,DEL → AMD → BOM → COK,19:10:00,18:50 22 Mar,23h 40m,2 stops,In-flight meal not included,8834,21,3,3,0,1,19,Evening,8834,9.086476384753796
multiple carriers,2019-03-21,delhi,cochin,DEL → BOM → COK,04:45:00,12:35,7h 50m,1 stop,No info,9838,21,3,3,0,1,4,Late Night,9838,9.194109358865765
indigo,2019-05-18,kolkata,banglore,CCU → HYD → BLR,15:15:00,20:05,4h 50m,1 stop,No info,4775,18,5,5,1,2,15,Afternoon,4775,8.471358655072438
indigo,2019-05-03,banglore,delhi,BLR → DEL,18:55:00,21:50,2h 55m,non-stop,No info,4823,3,5,4,0,2,18,Evening,4823,8.481358738407021
air india,2019-05-15,kolkata,banglore,CCU → IXR → DEL → BLR,05:50:00,12:30 16 May,30h 40m,2 stops,No info,12723,15,5,2,0,2,5,Morning,12723,9.451245252869034
indigo,2019-06-15,delhi,cochin,DEL → BOM → COK,10:35:00,01:30 16 Jun,14h 55m,1 stop,No info,5883,15,6,5,1,2,10,Morning,5883,8.679992081721329
vistara,2019-05-24,kolkata,banglore,CCU → DEL → BLR,17:00:00,20:20 25 May,27h 20m,1 stop,No info,9870,24,5,4,0,2,17,Evening,9870,9.197356444417888
jet airways,2019-06-03,delhi,cochin,DEL → BOM → COK,13:00:00,12:35 04 Jun,23h 35m,1 stop,In-flight meal not included,10262,3,6,0,0,2,13,Afternoon,10262,9.236300473645715
multiple carriers,2019-06-09,delhi,cochin,DEL → HYD → COK,07:10:00,16:10,9h,1 stop,No info,6513,9,6,6,1,2,7,Morning,6513,8.781708985836179
air india,2019-05-15,kolkata,banglore,CCU → BOM → COK → BLR,16:50:00,13:45 16 May,20h 55m,2 stops,No info,15532,15,5,2,0,2,16,Afternoon,15532,9.650722071987907
jet airways,2019-06-06,delhi,cochin,DEL → BOM → COK,22:50:00,19:00 07 Jun,20h 10m,1 stop,No info,14714,6,6,3,0,2,22,Night,14714,9.596622660667574
vistara,2019-05-18,kolkata,banglore,CCU → DEL → BLR,20:20:00,10:45 19 May,14h 25m,1 stop,No info,9187,18,5,5,1,2,20,Evening,9187,9.125653563808989
multiple carriers,2019-06-06,delhi,cochin,DEL → HYD → COK,14:55:00,22:30,7h 35m,1 stop,No info,7038,6,6,3,0,2,14,Afternoon,7038,8.85922139360813
multiple carriers,2019-06-06,delhi,cochin,DEL → BOM → COK,14:00:00,21:00,7h,1 stop,No info,13587,6,6,3,0,2,14,Afternoon,13587,9.516942329280475
jet airways,2019-06-03,banglore,delhi,BLR → DEL,11:10:00,14:05,2h 55m,non-stop,No info,8016,3,6,0,0,2,11,Morning,8016,8.989319566042951
indigo,2019-06-06,mumbai,hyderabad,BOM → HYD,09:15:00,10:45,1h 30m,non-stop,No info,4049,6,6,3,0,2,9,Morning,4049,8.306472160100585
jet airways,2019-03-06,mumbai,hyderabad,BOM → HYD,07:10:00,08:35,1h 25m,non-stop,No info,9536,6,3,2,0,1,7,Morning,9536,9.162934249578912
jet airways,2019-05-24,kolkata,banglore,CCU → BOM → BLR,08:25:00,18:15,9h 50m,1 stop,No info,14571,24,5,4,0,2,8,Morning,14571,9.586857158128455
jet airways,2019-06-06,delhi,cochin,DEL → JDH → BOM → COK,11:40:00,19:00,7h 20m,2 stops,In-flight meal not included,15812,6,6,3,0,2,11,Morning,15812,9.668587665523317
air asia,2019-06-06,delhi,cochin,DEL → BLR → COK,07:55:00,22:25,14h 30m,1 stop,No info,8759,6,6,3,0,2,7,Morning,8759,9.077951183930438
air india,2019-05-21,kolkata,banglore,CCU → BBI → BOM → BLR,12:00:00,21:50,9h 50m,2 stops,No info,10151,21,5,1,0,2,12,Afternoon,10151,9.225426009394223
indigo,2019-05-15,kolkata,banglore,CCU → BLR,15:30:00,18:05,2h 35m,non-stop,No info,4804,15,5,2,0,2,15,Afternoon,4804,8.477412321404392
indigo,2019-06-24,delhi,cochin,DEL → BOM → COK,17:30:00,01:30 25 Jun,8h,1 stop,No info,6104,24,6,0,0,2,17,Evening,6104,8.716863386544805
air india,2019-05-06,kolkata,banglore,CCU → BLR,14:15:00,16:45,2h 30m,non-stop,No info,5510,6,5,0,0,2,14,Afternoon,5510,8.614501373883236
indigo,2019-05-09,delhi,cochin,DEL → BLR → COK,17:05:00,22:25,5h 20m,1 stop,No info,6027,9,5,3,0,2,17,Evening,6027,8.704170559746386
spicejet,2019-05-21,kolkata,banglore,CCU → BLR,09:00:00,11:25,2h 25m,non-stop,No info,4174,21,5,1,0,2,9,Morning,4174,8.336869637284956
indigo,2019-05-21,delhi,cochin,DEL → BOM → COK,10:35:00,01:30 22 May,14h 55m,1 stop,No info,6794,21,5,1,0,2,10,Morning,6794,8.823942326585245
air india,2019-03-06,delhi,cochin,DEL → BHO → BOM → COK,05:55:00,07:40 07 Mar,25h 45m,2 stops,No info,15428,6,3,2,0,1,5,Morning,15428,9.644004134443026
